id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority
185.0,State,Jai Narain Vyas University,"Residency Road, Jodhpur RajasthanPIN - 342 001.RAJASTHAN, District nan",342011,Rajasthan,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_876,,,80,2
186.0,State,Jai Prakash University,"Rahul Sankrityayan Nagar, Chapra, District nan, Bihar",841302,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_877,,,80,2
187.0,State,Jammu University,"Baba Saheb Ambedkar Road Jammu Tawi JKJammu Tawi - 180 004., District nan, Jammu And Kashmir",180006,Jammu And Kashmir,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_878,,,80,2
188.0,State,Jamshedpur Women's University,"Jamshedpur, Jharkhand, District nan",831001,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_879,,,80,2
189.0,State,Jananayak Chandrashekhar University,"Ballia, District nan, Uttar Pradesh",277001,Uttar Pradesh,2(f),State Uni.csv,,,,,,,,,,State_880,,,80,2
190.0,State,Jawaharlal Nehru Architecture and Fine Arts University,"Masab Tank, HyderabadMasab Tank, Hyderabad, District nan, Telangana",500028,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_881,,,80,2
191.0,State,Jawaharlal Nehru Krishi Vishwavidyalaya,"KrishinagarJabalpur-482 004., District nan, Madhya Pradesh",,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_882,,,80,2
192.0,State,Jawaharlal Nehru Technological University,"KukatpallyHyderabad - 500 085.Andhra Pradesh, District nan, Telangana",,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_883,,,80,2
193.0,State,Jawaharlal Nehru Technological University,"Gurajada, Vizianagram, Dwarapudi, District nan, Andhra Pradesh",535003,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_884,,,80,2
194.0,State,Jawaharlal Nehru Technological University (Anantapur),"JNTU Anantapur, Ananthapuramu, Andhra PradeshAndhra Pradesh -, PIN: 515002",515002,Andhra Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_885,,,80,2
195.0,State,Jawaharlal Nehru Technological University (Kainada),"Pitapuram Road, JNTU Kakinada, Kainada, District East Godavari, District nan, Andhra Pradesh",533003,Andhra Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_886,,,80,2
196.0,State,Jharkhand Raksha Shakti University,"Old Judicial AcademyShri Krishna Lok Prashashan Sansthan ParisarMayors Road, Ranchi, District nan, Jharkhand",834002,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_887,,,80,2
197.0,State,Jharkhand State Open University,"Kanke, Ranchi, District nan, Jharkhand",834006,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_888,,,80,2
198.0,State,Jharkhand University of Technology,"Science Technology Campus, Sirkha Toll, Namkum, Ranchi, District nan, Jharkhand",834010,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_889,,,80,2
199.0,State,Jiwaji University,"GwaliorPIN - 474 001. MP, District nan, Madhya Pradesh",,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_890,,,80,2
200.0,State,Junagarh Agricultural University,"Junagarh, District nan, Gujarat",,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_891,,,80,2
201.0,State,Kakatiya University,"Kakatiya University, Warangal, Vidyaranyapuri, PIN - 506 009., District nan, Telangana",,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_892,,,80,2
202.0,State,Kalahandi University,"Manikya Vihar, Bhawanipatna, District -Kalahandi, District nan, Odisha",766001,Odisha,2(f),State Uni.csv,,,,,,,,,,State_893,,,80,2
203.0,State,Kaloji Narayana Rao University of Health Sciences,"Kakatiya Medical College Campus, Rangampet, Warangal U, District nan, Telangana",506007,Telangana,2(f),State Uni.csv,,,,,,,,,,State_894,,,80,2
204.0,State,Kalyani University,"Kalyani, District nan, West Bengal",,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_895,,,80,2
205.0,State,Kamdhenu University,"B-1 Wing, 4th Floor, Karmayogi Bhavan, Sector 10A Gandhinagar GujaratSector 10 A, Block B, Podium Level, Gandhinagar, District nan",382410,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_896,,,80,2
206.0,State,Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya,"Kameshwar Nagar, Darbhanga, District nan, Bihar",846008,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_897,,,80,2
207.0,State,Kannada University,"Vidyaranya, Hosapete Taluka uk, Bellary District , KARNATAKAHampi Dt. Bellary, PIN: 583276, District nan",583276,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_898,,,80,2
208.0,State,Kannur University,"MangattuparambaDistt- Kannur, District nan, Kerala",,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_899,,,80,2
209.0,State,Kanyashree University,"Krishnanagar, Nadia, West Bengal",,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_900,,,60,3
210.0,State,Karmaveer Bhaurao Patil University,"Powai Naka, Satara, District nan, Maharashtra",415001,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_901,,,80,2
211.0,State,Karnatak  University,"Karnatak University, Pavate Nagar, Dharwad, District nan, Karnataka",580003,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_902,,,80,2
212.0,State,Karnataka  State Law University,"Navanagar, Hubli-580025Karnataka, PIN: 580025, District nan",580025,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_903,,,100,1
213.0,State,Karnataka  State Open University,"ManasangangotriMysore-, PIN: 570006, District nan, Karnataka",570006,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_904,,,100,1
214.0,State,Karnataka Folklore University,"Gotagodi, Shiggavi Taluka uk, Haveri District rict - 581 205Vijayanagar, Banglore, District nan, Karnataka",581205,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_905,,,80,2
215.0,State,Karnataka Janapada Vishwavidyalaya,"Gatagodi, NH-4, Taluka ukShiggaon, District -Haveri, District nan, Karnataka",581197,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_906,,,80,2
216.0,State,Karnataka Samskrit University,"Sri Chamarajendra Sanskrit College campus, Pampa Mahakavi Road, ChamarajpetBangalore, District nan, Karnataka",580018,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_907,,,80,2
217.0,State,"Karnataka State Akkamahadevi Women University (Formerly ""Karnataka State Women's University)","Jnanashakthi Campus, Athani Road, Toravi, Vijayapura, Karnataka",586108,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_908,,,60,3
218.0,State,Karnataka State Rural Development and Panchayat Raj University,"Raitha Bhavana, General Cariappa Circle, Gadag, Karnataka- 582101Regional Office- Grameenabhivruddhi Bhavan, Ananda Rao Circle, Bengaluru-560009, PIN: 582101",582101,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_909,,,80,2
219.0,State,"Karnataka Veterinary, Animal & Fisheries Science University","NandinagarPB No.6, Bidar-585401Karnataka, PIN: 585401",585226,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_910,,,80,2
220.0,State,Kashmir University,"Hazratbal, SrinagarPIN - 190 006. J K, District nan, Jammu And Kashmir",190006,Jammu And Kashmir,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_911,,,80,2
221.0,State,Kavayitri Bahinabai Chadhari North Maharashtra University,"UmavinagarP.B.No.80, Jalgaon, District nan, Maharashtra",425001,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_912,,,80,2
222.0,State,Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,"Administration Building, Mouda Road, Ramtek, District Nagpur Ramtek-, District NagpurMaharashtra, PIN: 441106, District nan",441106,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_913,,,100,1
223.0,State,Kazi Nazrul University,"Nazrul Road, Kalla Bypass MorePO Kalla, C. H., P. s. Asansol NorthDist. Paschim Bardhman, District nan, West Bengal",,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_914,,,80,2
224.0,State,Keladi Shivappa Nayaka University of Agriculture and Horticultural Sciences,"Shivamogga, Iruvakki, Sagara Taluka uk, Shivamogga District rict, District nan, Karnataka",577412,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_915,,,80,2
225.0,State,Kerala Agricultural Unviersity,"Kerala Agricultural University KAU Main Campus KAU Post Office , Vellanikkara, Thrissur, Kerala, 680656Thrissur - 680 654., PIN: 680656, District nan",680656,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_916,,,100,1
226.0,State,Kerala University,"Thiruvananthapuram - 695 0, Kerala",,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_917,,,60,3
227.0,State,Kerala University of Digital Sciences Innovation and Technology,"Technology CampusKuracode, MangalapurammThonnakkal Post Office , Thiruvananthapuram, Kerala",695317,Kerala,2(f),State Uni.csv,,,,,,,,,,State_918,,,60,3
228.0,State,Kerala University of Fisheries & Ocean Studies,"Panangad Post Office , Kochi Kochi, Kerala",682506,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_919,,,60,3
229.0,State,Kerala University of Health Sciences,"Trissur, District nan, Kerala",680596,Kerala,2(f),State Uni.csv,,,,,,,,,,State_920,,,60,3
230.0,State,Kerala Veterinary & Animal Sciences University,"Kerala Veterinary and Animal Sciences University, Pookode, Wayanad, KeralaWayanad, District nan",673576,Kerala,2(f),State Uni.csv,,,,,,,,,,State_921,,,80,2
231.0,State,Khallikote Unitary University,"Sundar Nagar, Ganjam, Berhampur, District nan, Odisha",760001,Odisha,2(f),State Uni.csv,,,,,,,,,,State_922,,,80,2
232.0,State,Khangchendzonga State University (Formerly Sikkim State University),"Nar Bahadur Bhandari Government College Complex, Post Office Tadong, Gangtok, East Sikkim, District nan",737102,Sikkim,2(f),State Uni.csv,,,,,,,,,,State_923,,,80,2
233.0,State,Khwaja Moinuddin Chishti Language University,"Sitapur - Hardoi Bypass Road, Near I.I.M.Lucknow, District nan, Uttar Pradesh",226013,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_924,,,80,2
234.0,State,King Georges Medical University,"King George Medical University, Shahmeena Road Chowk, Lucknow, District nan, Uttar Pradesh",226003,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_925,,,80,2
235.0,State,Kodagu University,"Chikka Aluvara, Kushalnagar, District nan, Karnataka",571232,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_926,,,80,2
236.0,State,Kolhan University,"NH-75, WEST SINGHBHUM, JHARKHANDWest Singhbhum, Jharkhand, District nan",833202,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_927,,,80,2
237.0,State,Konkan Krishi Vidyapeeth,"Dapoli, Taluka Dapoli, District RatnagiriDistrict Ratnagiri, District nan, Maharashtra",415712,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_928,,,80,2
238.0,State,Koppal University,"Government Engineering College, Taluka akala, District Koppal, District nan, Karnataka",583231,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_929,,,80,2
239.0,State,Krantiguru Shyamji Krishna Verma Kachchh University,"Mundra road bhuj kachchhBhuj-Kachchh, Gujarat, District nan",370001,Gujarat,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_930,,,80,2
240.0,State,Krishna Kanta Handiqui State Open University,"Resham Nagar, Khanapara, KamrupM, Guwahati, District nan, Assam",781022,Assam,2(f),State Uni.csv,,,,,,,,,,State_931,,,80,2
241.0,State,Krishna University,"Andhra JateeyaKalasala, Campus, RajupetaMachllipatanam, District nan, Andhra Pradesh",521001,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_932,,,80,2
242.0,State,KSGH Music and Performing Arts University,"Jlb road, Ashoka Circle, Lakshmipura, Mysuru-04Near Ashoka CircleLadshmipuram, Mysore, District nan, Karnataka",570004,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_933,,,80,2
243.0,State,Kumar Bhaskar Varma Sanskrit & Ancient Studies University,"NAMATI, HATI NAMATI, NALBARI, ASSAM-, INDIAP.O.- Hati NamatiDist-Nalbari, Assam, PIN: 781337, District nan",781337,Assam,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_934,,,100,1
244.0,State,Kumaun University,"Sleepy Hallow, Mallital, Nainital, District nan, Uttarakhand",263001,Uttarakhand,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_935,,,80,2
245.0,State,Kurukshetra University,"KurukshetraPIN - 136 119 HARYANA, District nan",136119,Haryana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_936,,,60,3
246.0,State,Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,"At Kathadih, Po Sunder Nagar, Raipur, District nan, Chhattisgarh",492013,Chhattisgarh,2(f),State Uni.csv,,,,,,,,,,State_937,,,80,2
247.0,State,Kuvempu University,"Jnanasahyadri, Shankaraghatta, Shivamogga, KarnatakaPIN -577 451. KARNATAKA.",577451,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_938,,,60,3
248.0,State,Lala Lajpat Rai University of Veterinary & Animal Sciences,"CCSHAU Campus, District nan, Haryana",125004,Haryana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_939,,,80,2
249.0,State,Lalit Narayan Mithila University,"Darbhanga, District nan, Bihar",846008,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_940,,,80,2
250.0,State,Laxminarayan Innovation Technological (LIT) University,"LITU Campus, Amaravati Road, Nagpur, District nan, Maharashtra",440033,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_941,,,80,2
251.0,State,M.B.M. University,"Ratanada, Jodhpur, District nan, Rajasthan",342011,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_942,,,80,2
252.0,State,M.P.Bhoj (open) University,"Kolar Road BhopalKolar Road, Bhopal, District nan, Madhya Pradesh",462016,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_943,,,80,2
253.0,State,Maa Shakumbhari University,"Saharanpur, PunwarkaSaharanpur, District nan, Uttar Pradesh",247120,Uttar Pradesh,2(f),State Uni.csv,,,,,,,,,,State_944,,,80,2
254.0,State,Madan Mohan Malaviya University of Technology,"Deoria Road Gorakhpur, District nan, Uttar Pradesh",273010,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_945,,,80,2
255.0,State,Madhabdev University,"Narayanpur, Post Office Dikrong, Lakhimpur, AssamNarayanpur, Lakhimpur, District nan",784164,Assam,2(f),State Uni.csv,,,,,,,,,,State_946,,,80,2
256.0,State,Madhusudan Law University,"Station Road, Cuttack, District nan, Odisha",750003,Odisha,2(f),State Uni.csv,,,,,,,,,,State_947,,,80,2
257.0,State,Madhya Pradesh Medical Science University,"NSCB Medical College Campus, Bhedaghat Road, Jabalpur, District nan, Madhya Pradesh",482003,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_948,,,80,2
258.0,State,Madras University,"ChepaukChennai, District nan, Tamil Nadu",,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_949,,,80,2
259.0,State,Madurai Kamraj University,"Palkainagar, Madurai-625 021.T.N., District nan, Tamil Nadu",,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_950,,,80,2
260.0,State,Magadh University,"Bodh Gaya, District nan, Bihar",824234,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_951,,,80,2
261.0,State,Maharahtra University of Health Sciences,"Vani Dindori Road, Mhasrul, NashikNashik-422 005, District nan, Maharashtra",422004,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_952,,,80,2
262.0,State,Maharaja Bir Bikram University,"AgartalaTripura, District nan",,Tripura,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_953,,,60,3
263.0,State,Maharaja Chhatrasal Bundelkhand Vishwavidyalaya,"GOVT MAHARAJA COLLEGE CAMPUS, District nan, Madhya Pradesh",471001,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_954,,,80,2
264.0,State,Maharaja Ganga Singh University,"NH-15, Jaisalmer Road, Bikaner, District nan, Rajasthan",334004,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_955,,,80,2
265.0,State,Maharaja Krishnakumarsinji Bhavnagar University,"S.V. Patel Campus, Gaurishanker Lake Road, Bhavnagar, District nan, Gujarat",,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_956,,,80,2
266.0,State,Maharaja Ranjit Singh Punjab Technical University,"Dabwali Rd, Lal Singh Nagar, Bathinda, District nan, Punjab",151001,Punjab,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_957,,,80,2
267.0,State,Maharaja Sayajirao University of Baroda,"Head Office, Maharaja Fatehsinghrao Gaekwad Road, Fatehgunj, Vadodara, District nan, Gujarat",390002,Gujarat,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_958,,,80,2
268.0,State,Maharaja Sriram Chandra Bhanja Deo University(Earlier North Orissa University),"Sriram Chandra Vihar, Takatpur, Baripada, Bhuabaneswar, District nan, Odisha",757003,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_959,,,80,2
269.0,State,Maharaja Suhel Dev State University,"Raidopur, Azamgarh, District nan, Uttar Pradesh",276001,Uttar Pradesh,2(f),State Uni.csv,,,,,,,,,,State_960,,,80,2
270.0,State,Maharaja Surajmal Brij University,"Chak Sakitara, Kumher, Bharatpur, District nan, Rajasthan",321201,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_961,,,80,2
271.0,State,Maharana Partap Horticultural University,"Karnal, District nan, Haryana",132001,Haryana,2(f),State Uni.csv,,,,,,,,,,State_962,,,60,3
272.0,State,Maharana Pratap University of Agriculture & Technology,"Maharana Pratap University of Agriculture Technology, Udaipur 313001Udaipur-, PIN: 313001, District nan, Rajasthan",313001,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_963,,,100,1
273.0,State,Maharani Cluster University,"Palace Road Bangalore Bengaluru, District nan, Karnataka",560001,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_964,,,80,2
274.0,State,Maharashtra Animal & Fishery Sciences University,"Futala Lake Road, NagpurSeminary Hills, Nagpur-440 006, District nan, Maharashtra",440001,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_965,,,80,2
275.0,State,"Maharashtra National Law University, Aurangabad","Paithan Road, Kanchanwadi, Aurangabad, District nan, Maharashtra",431005,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_966,,,80,2
276.0,State,"Maharashtra National Law University, Mumbai","CETTM MTNL Building, Hiranandani Gardens, Powai, Mumbai, Maharashtra",400076,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_967,,,60,3
277.0,State,"Maharashtra National Law University, Nagpur","Training InstituteJOTI, Civil Lines, C P Club Road, Nagpur, District nan, Maharashtra",440001,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_968,,,80,2
278.0,State,Maharashtra State Skills University,"1st, Floor, Elphinstone Technical High School3, Mahapalika Marg, Metro ChowkMumbai, District nan, Maharashtra",400001,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_969,,,80,2
279.0,State,Maharishi Balmiki Sanskrit University,"Mundri, Kaithal, District nan, Haryana",136027,Haryana,2(f),State Uni.csv,,,,,,,,,,State_970,,,80,2
280.0,State,Maharshi Dayanand Saraswati University,"Pushkar Bye PassAjmer, District nan, Rajasthan",305001,Rajasthan,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_971,,,80,2
281.0,State,Maharshi Dayanand University,"Rohtak, District nan, Haryana",124001,Haryana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_972,,,60,3
282.0,State,Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,"Dewas Road, Ujjain, Madhya Pradesh, District nan",456010,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_973,,,80,2
283.0,State,Mahatam Gandhi Kashi Vidyapeeth,"Varanasi-221 002 U.P, District nan, Uttar Pradesh",,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_974,,,80,2
284.0,State,Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,"ChitrakootDistrict Satna, District nan, Madhya Pradesh",485334,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_975,,,80,2
285.0,State,Mahatma Gandhi Udyanikee and Vanikee Vishwavidyalaya,"Sankra-PatanDistrict- Durg, District nan, Chhattisgarh",491111,Chhattisgarh,2(f),State Uni.csv,,,,,,,,,,State_976,,,80,2
286.0,State,Mahatma Gandhi University,"Post. Yellareddygudem Panagal, Nalgonda, District nan, Telangana",,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_977,,,80,2
287.0,State,Mahatma Gandhi University,"Mahishadal, Purba Medinipur, District nan, West Bengal",721628,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_978,,,80,2
288.0,State,Mahatma Gandhi Unversity,"Kottayam, PIN - 686 560. KERALA., District nan",,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_979,,,60,3
289.0,State,Mahatma Jyotiba Phule Rohilkhand University,"Doli Lal Agarwal Marg, Bareilly, District nan, Uttar Pradesh",,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_980,,,80,2
290.0,State,Mahatma Phule Krishi Vidyapeeth,"RahuriDt.Ahmednagar - 413 722., District nan, Maharashtra",,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_981,,,80,2
291.0,State,Majuli University of Culture,"Patharichuk N.C, Majuli, District nan, Assam",787054,Assam,2(f),State Uni.csv,,,,,,,,,,State_982,,,80,2
292.0,State,Makhanlal Chaturvedi National University of Journalism & Communication,"B-38, Vikas Bhavan, Press Complex, MP Nagar, Zone-1Bhopal, District nan, Madhya Pradesh",,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_983,,,80,2
293.0,State,Mandya University,"M.C. Road, Mandya, District nan, Karnataka",571401,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_984,,,80,2
294.0,State,Mangalore University,"Mangalore University Mangalagangotri Karnataka State IndiaMangalore - 574 199., District nan",574199,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_985,,,80,2
295.0,State,Manipur Technical University,"Takyelpat, Imphal, Manipur, District nan",795004,Manipur,2(f),State Uni.csv,,,,,,,,,,State_986,,,80,2
296.0,State,Manipur University of Culture,"Palace Compound, Imphal East, Manipur, District nan",795001,Manipur,2(f),State Uni.csv,,,,,,,,,,State_987,,,80,2
297.0,State,Manonmaniam Sundarnar University,"Tirunelvelli - 627 008., District nan, Tamil Nadu",,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_988,,,80,2
298.0,State,Marathwada Agricultural University,"Basmat Road, Parbhani, District nan, Maharashtra",431402,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_989,,,80,2
299.0,State,Maulana Abul Kalam Azad University of Technology,"BF-142, Sector-1, Salt Lake city, Sector-I, Kolkata, District nan, West Bengal",700064,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_990,,,80,2
300.0,State,Maulana Mazharul Haque Arabic & Persian University,"3 Polo Road, Patna, District nan, Bihar",800001,Bihar,2(f),State Uni.csv,,,,,,,,,,State_991,,,80,2
301.0,State,Mohanlal Sukhadia University,"Udaipur, District nan, Rajasthan",,Rajasthan,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_992,,,80,2
302.0,State,Mother Teresa Women's University,"Registrar, Mother Teresa Womens University, Attuvampatty, Kodaikanal.T.N. - 624 101., District nan, Tamil Nadu",624101,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_993,,,80,2
303.0,State,Mumbai University,"M.G. Road, Fort, Mumbai Mumbai - 400 032., District nan, Maharashtra",400032,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_994,,,80,2
304.0,State,Munger University,"Munger, District nan, Bihar",811201,Bihar,2(f),State Uni.csv,,,,,,,,,,State_995,,,60,3
305.0,State,Murshidabad University,"1, No. Sahid Surya Sen RoadP.O.-Berhampore, District rict Murshidabad, District nan, West Bengal",742101,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_996,,,80,2
306.0,State,Mysore University,"Manasagangotri, Mysuru, KarnatakaMysore - 570 005., District nan",570006,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_997,,,80,2
307.0,State,Nalanda Open University,"Biscomum Bhawan, West, Gandhi Maidan, Patna, District nan, Bihar",800001,Bihar,2(f),State Uni.csv,,,,,,,,,,State_998,,,80,2
308.0,State,Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidyalaya,"Adhartal, Jabalpur-, Madhya PradeshJabalpur, PIN: 482004, District nan",482004,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_999,,,100,1
309.0,State,National Academy of Legal Studies & Research University,"Justice City, Shameerpet, Medchal District rict, Telangana State, India, District nan",500101,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1000,,,80,2
310.0,State,National Law Institute University,"Kerwa Dam Road, BhopalBarkeri KalanBhopal, District nan, Madhya Pradesh",462044,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1001,,,80,2
311.0,State,National law School of India University,"Nagarbhavi, BengaluruBangalore - 560 072., District nan, Karnataka",560072,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1002,,,80,2
312.0,State,National Law University,"NH-65, Nagour Road MandoreJodhpur, District nan, Rajasthan",342304,Rajasthan,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1003,,,80,2
313.0,State,National Law University,"Kathajodi Campus, Sec 13, Cuttack, District nan, Odisha",753015,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1004,,,80,2
314.0,State,National Law University,"Sector-14, Dwarka, District nan, Delhi",110078,Delhi,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1005,,,80,2
315.0,State,National Law University and Judicial Academy,"Hajo Road, Amingaon, Kamrup Rural, AssamBholanath Mandir Parh, UlubariGuwahati, District nan",781031,Assam,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1006,,,80,2
316.0,State,National Law University Tripura,"Narsingarh, Tripura, District nan",,Tripura,2(f),State Uni.csv,,,,,,,,,,State_1007,,,80,2
317.0,State,National University of Advanced Legal Studies (NUALS),"HMT Colony Post Office , Kalamassery, KochiKochi-, Kerala, PIN: 682017, District nan",683503,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1008,,,100,1
318.0,State,National University of Study & Research in Law,"Post Office Bukru, Kanke Pithoria Road, Kanke - Nagari, Kanke, RanchiBIT Mesra, Ranchi, District nan, Jharkhand",834006,Jharkhand,2(f),State Uni.csv,,,,,,,,,,State_1009,,,80,2
319.0,State,Navsari Agriculture University,"Navsari Agricultural University, Eru Char Rasta, Dandi Road, Navsari 396 450 Gujarat INDIA, District nan",396450,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_1010,,,80,2
320.0,State,Netaji Shubhash Open University,"DD-26, Salt Lake, Sector-1, Kolkata, District nan, West Bengal",700064,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1011,,,80,2
321.0,State,Netaji Subhas University of Technology,"Sector 3, Dwarka, District nan, Delhi",110078,Delhi,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1012,,,80,2
